#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000608531.1	65	0.39351	9.66754150391	1	0.066931	noncoding
ENST00000674056.1	501	0.43626	7.50921630859	1	1	coding
ENST00000361360.4	501	0.41031	7.50921630859	1	1	coding
ENST00000272462.3	154	0.38861	6.14495849609	1	0.938176	coding
ENST00000427178.1	56	0.35608	4.51580810547	1	0.0553843	noncoding
ENST00000337565.9	113	0.42995	4.95904541016	1	0.821152	coding
ENST00000393256.8	199	0.28432	8.42608642578	1	0.757792	coding
ENST00000615946.4	94	0.32663	8.65093994141	1	0.0994159	noncoding
ENST00000619294.4	136	0.28432	5.86492919922	1	0.563814	coding
ENST00000620862.4	110	0.32663	5.82025146484	1	0.328013	noncoding
ENST00000621302.4	170	0.34821	6.29791259766	1	0.933303	coding
ENST00000622612.4	136	0.32511	5.88189697266	1	0.646937	coding
ENST00000393252.3	71	0.34786	4.85528564453	-1	0.0317359	noncoding
ENST00000405953.5	113	0.46706	4.95904541016	1	0.834449	coding
ENST00000393040.7	483	0.47769	5.17523193359	1	1	coding
ENST00000316724.10	594	0.45962	4.97467041016	1	1	coding
ENST00000462958.5	133	0.27849	8.45318603516	1	0.226115	noncoding
ENST00000409400.1	440	0.45924	5.09893798828	1	1	coding
ENST00000466111.5	252	0.43547	4.60980224609	-1	0.512134	coding
ENST00000484253.1	286	0.44486	4.69891357422	-1	0.68297	coding
ENST00000259229.7	181	0.35407	6.44378662109	1	0.963202	coding
ENST00000442217.5	194	0.38825	5.36871337891	1	0.996844	coding
ENST00000465315.1	105	0.28543	8.03350830078	1	0.111841	noncoding
ENST00000651709.1	189	0.34572	8.60858154297	1	0.91342	coding
ENST00000409127.1	176	0.35593	9.81927490234	1	0.836092	coding
ENST00000375734.6	245	0.38132	8.78485107422	1	0.997873	coding
ENST00000263895.9	245	0.39	8.78485107422	1	0.998458	coding
ENST00000409557.5	116	0.37791	9.64910888672	1	0.386058	noncoding
ENST00000497865.5	219	0.4396	8.48809814453	1	0.998843	coding
ENST00000473639.1	64	0.43226	5.42498779297	-1	0.0272714	noncoding
ENST00000314499.11	586	0.32641	4.67742919922	1	1	coding
ENST00000651982.1	586	0.32641	4.67742919922	1	1	coding
ENST00000464503.1	66	0.42649	4.33953857422	1	0.225408	noncoding
ENST00000342316.8	586	0.32641	4.67742919922	1	1	coding
ENST00000409420.1	618	0.45451	4.79376220703	1	1	coding
ENST00000642356.2	1989	0.46346	6.54815673828	1	1	coding
ENST00000409672.5	1978	0.44296	6.71624755859	1	1	coding
ENST00000645907.1	1978	0.47806	6.62725830078	1	1	coding
ENST00000645283.1	186	0.44128	5.53863525391	1	0.9978	coding
ENST00000454569.6	833	0.44033	8.52618408203	1	1	coding
ENST00000616481.4	242	0.43101	6.30682373047	1	0.999885	coding
ENST00000616524.4	242	0.47373	6.30682373047	1	0.999931	coding
ENST00000359744.8	242	0.45169	6.30682373047	1	0.999919	coding
ENST00000438710.5	135	0.45657	5.88287353516	-1	0.0941989	noncoding
ENST00000264380.9	2099	0.44343	6.24237060547	1	1	coding
ENST00000392202.7	452	0.44854	5.77313232422	1	1	coding
ENST00000308862.10	463	0.4467	5.67315673828	1	1	coding
ENST00000422495.5	241	0.40875	8.78082275391	-1	0.289296	noncoding
ENST00000452564.1	1384	0.46928	6.32586669922	-1	1	coding
ENST00000673951.1	3257	0.45666	6.36627197266	1	1	coding
ENST00000673920.1	3325	0.43616	6.49786376953	1	1	coding
ENST00000478701.1	321	0.32592	8.70574951172	1	0.999257	coding
ENST00000272845.10	3235	0.47052	6.47625732422	1	1	coding
ENST00000477301.1	73	0.34922	7.72528076172	1	0.0504797	noncoding
ENST00000333907.3	487	0.45778	7.68096923828	1	1	coding
ENST00000646520.1	1861	0.36501	8.61444091797	1	1	coding
ENST00000171887.8	1736	0.38086	7.54791259766	1	1	coding
ENST00000682258.1	1840	0.36501	8.40118408203	1	1	coding
ENST00000651849.1	1728	0.38551	7.16839599609	1	1	coding
ENST00000446688.5	847	0.381	9.37213134766	1	1	coding
ENST00000611415.4	1722	0.42874	8.01873779297	1	1	coding
ENST00000490566.1	236	0.47156	8.96575927734	1	0.999793	coding
ENST00000495556.1	85	0.37763	8.04473876953	-1	0.071022	noncoding
ENST00000480665.1	100	0.47565	4.89312744141	-1	0.0702141	noncoding
ENST00000413280.5	102	0.43842	5.87945556641	-1	0.0512804	noncoding
ENST00000449814.1	24	0.41783	4.17730712891	-1	0.0135892	noncoding
ENST00000465306.1	45	0.42347	9.40521240234	-1	0.0670928	noncoding
ENST00000349938.8	666	0.46821	5.35980224609	1	1	coding
ENST00000683165.1	714	0.46176	5.33941650391	1	1	coding
ENST00000611582.5	819	0.36894	5.82696533203	1	1	coding
ENST00000684011.1	616	0.4377	5.73004150391	1	1	coding
ENST00000436339.6	631	0.46293	5.80548095703	1	1	coding
ENST00000683271.1	633	0.45924	5.27215576172	1	1	coding
ENST00000682367.1	665	0.48027	5.31536865234	1	1	coding
ENST00000682233.1	351	0.42024	8.14080810547	1	0.999999	coding
ENST00000683814.1	575	0.45665	6.77020263672	1	1	coding
ENST00000684718.1	666	0.47565	5.35980224609	1	1	coding
ENST00000684368.1	407	0.40248	5.05682373047	1	1	coding
ENST00000683575.1	666	0.46012	5.35980224609	1	1	coding
ENST00000481520.1	179	0.43395	5.76739501953	-1	0.164703	noncoding
ENST00000428662.6	155	0.44877	6.11883544922	1	0.977396	coding
ENST00000684075.1	267	0.32943	9.09564208984	1	0.991904	coding
ENST00000488821.1	197	0.38469	9.63421630859	1	0.969978	coding
ENST00000469885.1	68	0.34447	11.786315918	1	0.0463101	noncoding
ENST00000264607.9	336	0.29707	8.55047607422	1	0.99837	coding
ENST00000409297.1	235	0.43002	8.38751220703	1	0.999424	coding
ENST00000468122.1	75	0.44339	7.76202392578	1	0.154154	noncoding
ENST00000473306.1	81	0.3125	9.45367431641	1	0.0573213	noncoding
ENST00000405546.7	469	0.32098	8.99554443359	1	0.999996	coding
ENST00000402096.5	406	0.45023	4.87762451172	1	1	coding
ENST00000491867.5	89	0.33714	4.82574462891	1	0.229991	noncoding
ENST00000483778.5	151	0.35808	8.48834228516	1	0.719514	coding
ENST00000475195.5	169	0.30295	8.48797607422	1	0.608739	coding
ENST00000465399.5	161	0.36577	8.34735107422	1	0.839428	coding
ENST00000404914.8	394	0.38786	4.91412353516	1	1	coding
ENST00000482507.5	342	0.36894	6.11517333984	1	0.999998	coding
ENST00000425239.5	266	0.40302	8.13031005859	-1	0.329052	noncoding
ENST00000344376.9	320	0.44956	5.10980224609	1	1	coding
ENST00000429899.1	160	0.36819	9.22821044922	1	0.807262	coding
ENST00000460211.5	229	0.4064	4.92913818359	1	0.99986	coding
ENST00000479941.1	58	0.37675	7.86944580078	1	0.0309083	noncoding
ENST00000475693.1	147	0.35822	4.18695068359	1	0.955996	coding
ENST00000494132.1	120	0.34266	6.02117919922	1	0.482159	noncoding
ENST00000430555.5	66	0.28043	8.42266845703	1	0.0293984	noncoding
ENST00000415434.5	43	0.37399	8.80413818359	-1	0.0711818	noncoding
ENST00000457686.5	62	0.29511	8.42279052734	-1	0.147773	noncoding
ENST00000693709.1	104	0.38131	6.49420166016	1	0.353336	noncoding
ENST00000685688.1	96	0.30408	11.9334106445	1	0.0697141	noncoding
ENST00000429947.1	27	0.38085	7.97552490234	-1	0.039431	noncoding
ENST00000687670.1	56	0.32255	7.84771728516	1	0.0196168	noncoding
ENST00000690485.1	87	0.34376	6.05462646484	1	0.12966	noncoding
ENST00000443259.1	87	0.32373	5.65399169922	-1	0.0627397	noncoding
ENST00000448328.6	122	0.49162	5.54510498047	-1	0.086473	noncoding
ENST00000467425.5	923	0.4432	8.19097900391	1	1	coding
ENST00000357716.9	916	0.4367	8.20050048828	1	1	coding
ENST00000486284.5	923	0.4367	8.19097900391	1	1	coding
ENST00000440923.7	914	0.45853	7.83636474609	1	1	coding
ENST00000389336.8	907	0.46157	7.81414794922	1	1	coding
ENST00000389335.7	912	0.45853	7.14923095703	1	1	coding
ENST00000435689.5	136	0.44913	5.61956787109	-1	0.095922	noncoding
ENST00000463676.6	485	0.40054	8.72918701172	1	1	coding
ENST00000471242.2	3	0.37946	5.27496337891	-1	0.0103901	noncoding
ENST00000383836.8	1100	0.38627	6.23272705078	1	1	coding
ENST00000360413.7	1076	0.38627	6.13702392578	1	1	coding
ENST00000491467.1	68	0.33895	4.66546630859	1	0.0884245	noncoding
ENST00000520860.1	72	0.4338	11.9130249023	1	0.144178	noncoding
ENST00000470951.5	299	0.39299	9.24468994141	1	0.999879	coding
ENST00000490889.2	25	0.33293	9.34967041016	1	0.00761938	noncoding
ENST00000468186.5	93	0.2994	4.54669189453	1	0.287986	noncoding
ENST00000519043.5	84	0.31674	5.04388427734	1	0.148789	noncoding
ENST00000664877.1	31	0.3924	9.03424072266	1	0.0110314	noncoding
ENST00000657509.1	35	0.42005	4.22552490234	1	0.0348259	noncoding
ENST00000687342.1	84	0.39471	5.04388427734	1	0.287635	noncoding
ENST00000685076.1	84	0.37836	5.04388427734	1	0.242317	noncoding
ENST00000521609.5	62	0.39774	8.80426025391	1	0.0525768	noncoding
ENST00000685952.1	84	0.3856	5.04388427734	1	0.261801	noncoding
ENST00000520629.5	35	0.37504	4.22552490234	1	0.0218404	noncoding
ENST00000654392.1	59	0.3287	4.79388427734	1	0.0485628	noncoding
ENST00000665171.1	62	0.32668	10.5244750977	1	0.0379724	noncoding
ENST00000522525.6	84	0.34011	5.04388427734	1	0.167018	noncoding
ENST00000469846.3	62	0.32729	10.5244750977	1	0.0380848	noncoding
ENST00000520447.1	80	0.34197	8.19940185547	1	0.0650082	noncoding
ENST00000660127.1	47	0.39122	9.69073486328	1	0.0286289	noncoding
ENST00000689821.1	53	0.33188	4.53289794922	1	0.0403575	noncoding
ENST00000518437.3	62	0.33984	10.5244750977	1	0.0408366	noncoding
ENST00000489616.1	84	0.3674	5.04388427734	1	0.215495	noncoding
ENST00000480904.2	59	0.41268	4.79388427734	1	0.102598	noncoding
ENST00000498199.1	59	0.4224	4.79388427734	1	0.111703	noncoding
ENST00000383829.7	1221	0.39418	7.84515380859	1	1	coding
ENST00000684333.1	1214	0.39418	8.15728759766	1	1	coding
ENST00000684608.1	748	0.33858	6.51007080078	1	1	coding
ENST00000683743.1	1215	0.39418	8.15728759766	1	1	coding
ENST00000683639.1	1249	0.39418	8.12664794922	1	1	coding
ENST00000684206.1	1119	0.38734	6.89862060547	1	1	coding
ENST00000684199.1	1221	0.43764	7.84515380859	1	1	coding
ENST00000672515.2	1254	0.43108	7.82159423828	1	1	coding
ENST00000682208.1	1248	0.43108	8.12664794922	1	1	coding
ENST00000497565.3	542	0.38214	8.89105224609	1	1	coding
ENST00000684573.1	416	0.34863	9.39678955078	1	0.999992	coding
ENST00000683986.1	108	0.30421	9.04791259766	1	0.127679	noncoding
ENST00000454147.1	209	0.34749	5.87884521484	1	0.993968	coding
ENST00000254488.7	633	0.43138	6.51751708984	1	1	coding
ENST00000464828.1	164	0.42288	8.10858154297	1	0.961468	coding
ENST00000301831.9	1276	0.4934	5.89727783203	1	1	coding
ENST00000420927.5	581	0.47485	6.33331298828	1	1	coding
ENST00000431379.5	85	0.30601	8.86309814453	1	0.0603944	noncoding
ENST00000414606.1	85	0.38459	8.86309814453	1	0.134315	noncoding
ENST00000460978.1	124	0.3983	9.30010986328	1	0.587979	coding
ENST00000670818.1	52	0.32399	9.87164306641	1	0.0240637	noncoding
ENST00000689153.1	68	0.34092	4.24652099609	1	0.113355	noncoding
ENST00000429315.3	126	0.27327	10.762878418	1	0.133395	noncoding
ENST00000265529.7	791	0.47502	6.71453857422	1	1	coding
ENST00000425853.5	92	0.40405	6.90142822266	1	0.251414	noncoding
ENST00000432493.5	92	0.44449	6.90142822266	1	0.352018	noncoding
ENST00000425452.1	106	0.43555	9.69354248047	1	0.544712	coding
ENST00000433449.5	68	0.45529	4.08782958984	-1	0.0458526	noncoding
ENST00000232766.6	575	0.36989	5.36285400391	1	1	coding
ENST00000483201.1	49	0.45607	4.52679443359	1	0.0789355	noncoding
ENST00000416649.6	716	0.4806	5.93902587891	1	1	coding
ENST00000294129.7	723	0.4806	5.93902587891	1	1	coding
ENST00000413374.1	123	0.44352	6.78570556641	1	0.802393	coding
ENST00000470006.1	131	0.46587	4.44439697266	1	0.960323	coding
ENST00000439518.5	395	0.45044	8.28204345703	-1	0.809018	coding
ENST00000454134.1	205	0.41871	9.38311767578	-1	0.250887	noncoding
ENST00000232508.9	223	0.37469	9.93072509766	1	0.985102	coding
ENST00000418577.1	223	0.39271	9.93072509766	1	0.992208	coding
ENST00000425346.6	223	0.4111	9.93072509766	1	0.995941	coding
ENST00000419046.1	57	0.37707	6.70172119141	1	0.0307772	noncoding
ENST00000490926.1	64	0.40573	9.84002685547	-1	0.102981	noncoding
ENST00000424201.7	1144	0.455	5.50335693359	1	1	coding
ENST00000423994.6	1154	0.455	5.54376220703	1	1	coding
ENST00000429770.5	1145	0.455	5.50335693359	1	1	coding
ENST00000266039.7	1146	0.455	5.50335693359	1	1	coding
ENST00000483620.1	224	0.30385	10.3949584961	1	0.799995	coding
ENST00000479441.1	1151	0.42037	5.54376220703	1	1	coding
ENST00000607362.1	48	0.31382	10.0896606445	1	0.0216634	noncoding
ENST00000482155.1	33	0.38514	8.16351318359	1	0.00922424	noncoding
ENST00000355083.11	295	0.34094	8.28204345703	1	0.999279	coding
ENST00000477591.1	89	0.44974	10.9160766602	-1	0.174478	noncoding
ENST00000485356.1	79	0.44997	4.75006103516	1	0.367337	noncoding
ENST00000467979.1	66	0.3868	8.68255615234	1	0.0558079	noncoding
ENST00000683822.1	1671	0.46513	5.54815673828	1	1	coding
ENST00000431842.6	1234	0.45108	5.41949462891	1	1	coding
ENST00000493960.6	1513	0.50804	5.88482666016	1	1	coding
ENST00000355628.9	1610	0.48316	5.54425048828	1	1	coding
ENST00000485156.1	138	0.41985	4.47027587891	-1	0.0997628	noncoding
ENST00000487036.1	43	0.41982	9.77606201172	1	0.0325031	noncoding
ENST00000475412.5	54	0.33564	10.6399536133	-1	0.175178	noncoding
ENST00000474660.5	76	0.31482	7.06048583984	-1	0.0934786	noncoding
ENST00000477305.5	169	0.39508	9.09844970703	1	0.931141	coding
ENST00000481972.5	169	0.4348	9.09844970703	1	0.973754	coding
ENST00000461393.7	169	0.34871	9.09844970703	1	0.797387	coding
ENST00000476007.2	71	0.43371	6.56854248047	-1	0.0322077	noncoding
ENST00000318789.11	678	0.3823	6.19610595703	1	1	coding
ENST00000649528.3	678	0.3823	6.19610595703	1	1	coding
ENST00000615603.5	678	0.40923	6.19610595703	1	1	coding
ENST00000475937.6	491	0.48175	6.05072021484	1	1	coding
ENST00000614176.5	577	0.51248	6.14215087891	1	1	coding
ENST00000460805.5	102	0.45596	4.19793701172	1	0.812075	coding
ENST00000649695.3	577	0.48166	6.14215087891	1	1	coding
ENST00000650387.1	578	0.51937	6.14215087891	1	1	coding
ENST00000650188.1	577	0.48874	6.14215087891	1	1	coding
ENST00000614183.1	183	0.41171	9.50946044922	1	0.974601	coding
ENST00000648192.1	57	0.43341	8.02105712891	-1	0.0392099	noncoding
ENST00000650231.1	52	0.28186	6.03338623047	1	0.0251323	noncoding
ENST00000473523.1	9	0.38859	11.0003051758	-1	0.134913	noncoding
ENST00000383699.8	405	0.26609	5.42791748047	1	0.999997	coding
ENST00000485126.1	42	0.38183	11.5689086914	1	0.0259322	noncoding
ENST00000407528.6	436	0.45446	5.16607666016	1	1	coding
ENST00000405615.2	438	0.44945	5.16607666016	1	1	coding
ENST00000481631.1	65	0.39358	10.205871582	1	0.0720216	noncoding
ENST00000314636.3	188	0.34763	7.75372314453	1	0.939838	coding
ENST00000394221.3	188	0.35972	7.75372314453	1	0.954887	coding
ENST00000335979.6	187	0.38223	8.71856689453	1	0.962739	coding
ENST00000394206.5	187	0.43497	8.71856689453	1	0.991167	coding
ENST00000493990.5	187	0.37599	8.71856689453	1	0.955505	coding
ENST00000462412.2	121	0.43942	9.29998779297	-1	0.129759	noncoding
ENST00000463745.6	187	0.29441	8.71856689453	1	0.692148	coding
ENST00000496713.1	160	0.37409	9.39239501953	1	0.823673	coding
ENST00000631834.1	125	0.40788	5.78558349609	1	0.814308	coding
ENST00000476753.1	29	0.32618	6.50921630859	1	0.00555125	noncoding
ENST00000402314.6	312	0.37465	4.70721435547	1	0.999999	coding
ENST00000283290.10	315	0.4404	4.65716552734	1	1	coding
ENST00000492886.5	83	0.44302	3.54425048828	-1	0.0645389	noncoding
ENST00000465980.1	136	0.46924	4.97296142578	1	0.958334	coding
ENST00000316407.9	2246	0.41527	7.41351318359	1	1	coding
ENST00000478658.1	2246	0.4492	7.41351318359	1	1	coding
ENST00000264235.13	421	0.30981	8.98175048828	1	0.999942	coding
ENST00000316626.6	434	0.30191	8.98175048828	1	0.999935	coding
ENST00000677502.1	321	0.45812	8.38751220703	1	0.999998	coding
ENST00000650344.2	388	0.40183	8.98175048828	1	0.999999	coding
ENST00000662316.1	52	0.35726	9.86029052734	1	0.0283415	noncoding
ENST00000664745.1	54	0.40939	7.91815185547	1	0.0344544	noncoding
ENST00000686858.1	54	0.37155	7.91815185547	1	0.0241154	noncoding
ENST00000687846.1	54	0.42489	7.91815185547	1	0.0404716	noncoding
ENST00000685895.1	54	0.38628	7.91815185547	1	0.0274606	noncoding
ENST00000685086.1	54	0.39205	7.91815185547	1	0.0289967	noncoding
ENST00000657993.1	52	0.38387	9.86029052734	1	0.0349196	noncoding
ENST00000665710.1	47	0.34706	8.55364990234	1	0.0160144	noncoding
ENST00000685242.1	47	0.32463	8.55364990234	1	0.0147225	noncoding
ENST00000691647.1	54	0.39228	7.91815185547	1	0.0290608	noncoding
ENST00000664237.1	54	0.38337	7.91815185547	1	0.0267356	noncoding
ENST00000692354.1	54	0.35528	7.91815185547	1	0.0212925	noncoding
ENST00000485162.5	54	0.40251	7.91815185547	1	0.0321325	noncoding
ENST00000687610.1	52	0.37822	9.86029052734	1	0.0332223	noncoding
ENST00000470449.2	54	0.36396	7.91815185547	1	0.0226911	noncoding
ENST00000463408.1	54	0.45323	7.91815185547	1	0.0540574	noncoding
ENST00000686121.1	38	0.44838	9.86029052734	-1	0.0726349	noncoding
ENST00000462091.5	303	0.42487	6.46697998047	1	0.999997	coding
ENST00000467167.5	389	0.4073	6.57720947266	1	1	coding
ENST00000474588.5	303	0.31664	6.71331787109	1	0.9997	coding
ENST00000479719.5	343	0.45031	8.33795166016	1	0.999999	coding
ENST00000232607.7	481	0.32858	6.80987548828	1	1	coding
ENST00000498715.1	165	0.45886	8.34039306641	1	0.982094	coding
ENST00000495751.1	106	0.46455	5.29400634766	-1	0.0668765	noncoding
ENST00000510769.5	541	0.48416	5.01165771484	1	1	coding
ENST00000383366.9	646	0.46705	4.99615478516	1	1	coding
ENST00000506695.5	217	0.35915	7.66900634766	1	0.990058	coding
ENST00000510688.5	600	0.44245	5.33807373047	1	1	coding
ENST00000511262.5	471	0.449	5.65753173828	1	1	coding
ENST00000513550.1	35	0.32582	10.0195922852	-1	0.163765	noncoding
ENST00000510474.5	462	0.43651	4.99798583984	1	1	coding
ENST00000507967.1	56	0.3654	9.84307861328	-1	0.12433	noncoding
ENST00000507910.5	483	0.49631	5.49822998047	1	1	coding
ENST00000356918.8	471	0.46698	5.65753173828	1	1	coding
ENST00000508196.5	646	0.45635	4.99615478516	1	1	coding
ENST00000426022.6	108	0.44304	5.00054931641	-1	0.0652474	noncoding
ENST00000514529.5	42	0.34461	4.86297607422	1	0.0188533	noncoding
ENST00000321871.11	576	0.38337	9.61834716797	1	1	coding
ENST00000393130.7	576	0.44514	9.61834716797	1	1	coding
ENST00000514894.5	132	0.45425	6.49444580078	-1	0.0853438	noncoding
ENST00000512662.5	194	0.41725	10.3480834961	-1	0.265478	noncoding
ENST00000512137.5	148	0.48482	9.09979248047	-1	0.182426	noncoding
ENST00000511555.5	71	0.40025	6.70526123047	-1	0.0350321	noncoding
ENST00000508711.5	106	0.34306	5.32745361328	1	0.383905	noncoding
ENST00000511388.1	527	0.43271	9.72613525391	1	1	coding
ENST00000661609.1	59	0.29257	5.16046142578	1	0.0462872	noncoding
ENST00000666310.1	68	0.33285	4.67303466797	1	0.0853748	noncoding
ENST00000461864.7	68	0.36366	4.67303466797	1	0.108306	noncoding
ENST00000470236.2	68	0.34719	4.67303466797	1	0.0931501	noncoding
ENST00000667524.1	53	0.35784	4.74908447266	-1	0.022095	noncoding
ENST00000670711.1	64	0.35188	5.05377197266	1	0.0635254	noncoding
ENST00000474250.5	64	0.33833	5.05377197266	1	0.0579315	noncoding
ENST00000666660.1	42	0.3739	10.5317993164	1	0.0239208	noncoding
ENST00000663856.1	45	0.34271	5.57305908203	1	0.0164719	noncoding
ENST00000458420.7	956	0.33362	5.21380615234	1	1	coding
ENST00000511524.1	609	0.45259	6.07769775391	1	1	coding
ENST00000627207.2	36	0.35796	5.33770751953	1	0.0115156	noncoding
ENST00000594095.1	37	0.42492	9.03497314453	1	0.0202515	noncoding
ENST00000608349.5	28	0.37087	5.71185302734	-1	0.018241	noncoding
ENST00000607937.1	40	0.33978	8.78167724609	1	0.0120135	noncoding
ENST00000478823.1	40	0.33198	8.78167724609	1	0.0117716	noncoding
ENST00000493825.1	68	0.33428	9.48931884766	1	0.0423244	noncoding
ENST00000595774.5	58	0.35672	4.86090087891	1	0.0518348	noncoding
ENST00000595248.1	38	0.34905	10.0975952148	1	0.0164923	noncoding
ENST00000265044.7	186	0.38754	9.61236572266	1	0.954268	coding
ENST00000467789.5	199	0.46154	9.63629150391	1	0.997431	coding
ENST00000498205.5	117	0.4141	9.59881591797	1	0.577006	coding
ENST00000476217.5	175	0.43896	9.44696044922	1	0.982124	coding
ENST00000467733.1	170	0.45656	9.54559326172	1	0.985119	coding
ENST00000477216.1	60	0.40877	12.4776000977	1	0.0452964	noncoding
ENST00000465590.1	29	0.41232	12.1270141602	1	0.0175179	noncoding
ENST00000259119.9	685	0.29833	6.71759033203	1	1	coding
ENST00000426052.6	665	0.43422	6.59881591797	1	1	coding
ENST00000490989.1	11	0.35818	5.27276611328	1	0.00265807	noncoding
ENST00000413427.6	639	0.46348	6.57330322266	1	1	coding
ENST00000470571.1	142	0.42248	6.84161376953	-1	0.0907721	noncoding
ENST00000490894.1	87	0.41192	8.95098876953	1	0.207471	noncoding
ENST00000436636.7	1361	0.38639	6.70220947266	1	1	coding
ENST00000496492.5	539	0.39604	5.78607177734	1	1	coding
ENST00000341852.10	1277	0.44021	6.67742919922	1	1	coding
