.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Control_Control,LARS2,ENSG00000011376.12,ENSG00000011376.12:t:45547351-45554726,0.0123,0.0169,2,3,1,chr3,+,ENSG00000011376.12:t:45547351-45554726_45524108-45547351,45524108,45547351,NA,NA,chr3:45524108-45547351,target,Delta PSI < 0.05,0,
Control_Control,RABGAP1,ENSG00000011454.18,ENSG00000011454.18:s:123076634-123076999,0.003,0.0027,3,4,1,chr9,+,ENSG00000011454.18:s:123076634-123076999_123076762-123084643,123076762,123084643,NA,NA,chr9:123076762-123084643,source,Delta PSI > 0.05,0,
Control_Control,RABGAP1,ENSG00000011454.18,ENSG00000011454.18:t:122986215-122986419,0.0044,0.0049,3,3,1,chr9,+,ENSG00000011454.18:t:122986215-122986419_122984769-122986215,122984769,122986215,NA,NA,chr9:122984769-122986215,target,Delta PSI > 0.05,0,
Control_Control,CEP68,ENSG00000011523.14,ENSG00000011523.14:s:65077868-65077964,0.0078,0.0084,2,3,1,chr2,+,ENSG00000011523.14:s:65077868-65077964_65077964-65080276,65077964,65080276,NA,NA,chr2:65077964-65080276,source,Delta PSI < 0.05,0,
Control_Control,XYLT2,ENSG00000015532.10,ENSG00000015532.10:t:50354264-50354583,0.0192,0.026,2,3,1,chr17,+,ENSG00000015532.10:t:50354264-50354583_50353320-50354264,50353320,50354264,NA,NA,chr17:50353320-50354264,target,Delta PSI > 0.05,0,
Control_Control,NUDCD3,ENSG00000015676.18,ENSG00000015676.18:t:44404440-44404583,0.001,3e-04,4,5,0,chr7,-,ENSG00000015676.18:t:44404440-44404583_44404583-44425900,44404583,44425900,NA,NA,chr7:44404583-44425900,target,Delta PSI < 0.05,0,
Control_Control,MVP,ENSG00000013364.19,ENSG00000013364.19:t:29835704-29835798,0.0289,0.0274,4,4,0,chr16,+,ENSG00000013364.19:t:29835704-29835798_29834437-29835704,29834437,29835704,NA,NA,chr16:29834437-29835704,target,Delta PSI > 0.05,0,
Control_Control,SLC30A9,ENSG00000014824.14,ENSG00000014824.14:s:42065310-42065349,0.0023,8e-04,2,2,1,chr4,+,ENSG00000014824.14:s:42065310-42065349_42065349-42066485,42065349,42066485,NA,NA,chr4:42065349-42066485,source,Delta PSI > 0.05,0,
Control_Control,SLC30A9,ENSG00000014824.14,ENSG00000014824.14:t:42060191-42060246,0.0018,4e-04,2,3,1,chr4,+,ENSG00000014824.14:t:42060191-42060246_42060036-42060191,42060036,42060191,NA,NA,chr4:42060036-42060191,target,Delta PSI > 0.05,0,
Control_Control,SLC30A9,ENSG00000014824.14,ENSG00000014824.14:t:42075657-42075786,0.0013,1e-04,2,3,0,chr4,+,ENSG00000014824.14:t:42075657-42075786_42067192-42075657,42067192,42075657,NA,NA,chr4:42067192-42075657,target,Delta PSI > 0.05,0,
Control_Control,PHLDB1,ENSG00000019144.19,ENSG00000019144.19:s:118632159-118632296,0.0018,0.0015,4,4,1,chr11,+,ENSG00000019144.19:s:118632159-118632296_118632296-118632807,118632296,118632807,118632297,118634922,chr11:118632296-118632807,source,Delta PSI < 0.05,0,
Control_Control,ADGRA2,ENSG00000020181.18,ENSG00000020181.18:s:37838956-37839083,0.02,0.0277,2,2,1,chr8,+,ENSG00000020181.18:s:37838956-37839083_37839083-37839401,37839083,37839401,NA,NA,chr8:37839083-37839401,source,Delta PSI > 0.05,0,
Control_Control,SERPINB1,ENSG00000021355.13,ENSG00000021355.13:s:2836108-2836250,0.0078,0.0111,3,3,1,chr6,-,ENSG00000021355.13:s:2836108-2836250_2836019-2836108,2836019,2836108,NA,NA,chr6:2836019-2836108,source,Delta PSI > 0.05,0,
Control_Control,SERPINB1,ENSG00000021355.13,ENSG00000021355.13:s:2841597-2841959,0.0192,0.0446,4,3,0,chr6,-,ENSG00000021355.13:s:2841597-2841959_2840594-2841597,2840594,2841597,NA,NA,chr6:2840594-2841597,source,Delta PSI > 0.05,0,
Control_Control,SERPINB1,ENSG00000021355.13,ENSG00000021355.13:t:2840419-2840594,0.0125,0.0277,5,3,0,chr6,-,ENSG00000021355.13:t:2840419-2840594_2840594-2841597,2840594,2841597,2840595,2841215,chr6:2840594-2841597,target,Delta PSI > 0.05,0,
Control_Control,AQR,ENSG00000021776.11,ENSG00000021776.11:t:34882502-34882639,0.0054,0.0051,2,3,1,chr15,-,ENSG00000021776.11:t:34882502-34882639_34882639-34883216,34882639,34883216,NA,NA,chr15:34882639-34883216,target,Delta PSI > 0.05,0,
Control_Control,SLC45A4,ENSG00000022567.10,ENSG00000022567.10:t:141221577-141221765,0.0065,0.0123,4,5,0,chr8,-,ENSG00000022567.10:t:141221577-141221765_141221765-141308096,141221765,141308096,NA,NA,chr8:141221765-141308096,target,Delta PSI > 0.05,0,
Control_Control,ISL1,ENSG00000016082.15,ENSG00000016082.15:s:51384541-51384730,7e-04,0,3,3,1,chr5,+,ENSG00000016082.15:s:51384541-51384730_51384730-51386424,51384730,51386424,51384731,51386203,chr5:51384730-51386424,source,Delta PSI > 0.05,0,
Control_Control,ISL1,ENSG00000016082.15,ENSG00000016082.15:t:51387490-51387749,0.0126,0.0049,4,3,0,chr5,+,ENSG00000016082.15:t:51387490-51387749_51386626-51387490,51386626,51387490,51386627,51387489,chr5:51386626-51387490,target,Delta PSI < 0.05,0,
Control_Control,RALBP1,ENSG00000017797.13,ENSG00000017797.13:t:9512991-9513289,0.0329,0.0379,5,6,0,chr18,+,ENSG00000017797.13:t:9512991-9513289_9475176-9512991,9475176,9512991,NA,NA,chr18:9475176-9512991,target,Delta PSI > 0.05,0,
Control_Control,MNAT1,ENSG00000020426.11,ENSG00000020426.11:s:60811986-60812127,0.0045,0.0056,3,3,0,chr14,+,ENSG00000020426.11:s:60811986-60812127_60812127-60879714,60812127,60879714,NA,NA,chr14:60812127-60879714,source,Delta PSI < 0.05,0,
Control_Control,MNAT1,ENSG00000020426.11,ENSG00000020426.11:t:60808324-60809015,0.0062,0.0083,3,4,1,chr14,+,ENSG00000020426.11:t:60808324-60809015_60796369-60808325,60796369,60808325,NA,NA,chr14:60796369-60808325,target,Delta PSI > 0.05,0,
Control_Control,RNH1,ENSG00000023191.17,ENSG00000023191.17:t:504824-505050,0.0013,0.0024,10,5,1,chr11,-,ENSG00000023191.17:t:504824-505050_505001-506609,505001,506609,505051,505377,chr11:505001-506609,target,Delta PSI < 0.05,0,
Control_Control,RB1CC1,ENSG00000023287.13,ENSG00000023287.13:s:52624717-52624787,0.0137,0.012,2,2,0,chr8,-,ENSG00000023287.13:s:52624717-52624787_52623727-52624717,52623727,52624717,NA,NA,chr8:52623727-52624717,source,Delta PSI < 0.05,0,
Control_Control,RB1CC1,ENSG00000023287.13,ENSG00000023287.13:s:52683549-52683719,0.0154,0.0196,2,2,1,chr8,-,ENSG00000023287.13:s:52683549-52683719_52676528-52683549,52676528,52683549,NA,NA,chr8:52676528-52683549,source,Delta PSI > 0.05,0,
Control_Control,DERA,ENSG00000023697.13,ENSG00000023697.13:t:15962752-15962947,0.0248,0.0147,2,3,1,chr12,+,ENSG00000023697.13:t:15962752-15962947_15960814-15962813,15960814,15962813,NA,NA,chr12:15960814-15962813,target,Delta PSI > 0.05,0,
Control_Control,UBR2,ENSG00000024048.11,ENSG00000024048.11:t:42666167-42666245,0.0201,0.0274,2,3,1,chr6,+,ENSG00000024048.11:t:42666167-42666245_42663419-42666167,42663419,42666167,NA,NA,chr6:42663419-42666167,target,Delta PSI > 0.05,0,
Control_Control,PHF20,ENSG00000025293.17,ENSG00000025293.17:s:35858302-35858381,0.0129,0.0199,3,3,1,chr20,+,ENSG00000025293.17:s:35858302-35858381_35858381-35863033,35858381,35863033,NA,NA,chr20:35858381-35863033,source,Delta PSI > 0.05,0,
Control_Control,PHF20,ENSG00000025293.17,ENSG00000025293.17:t:35863013-35863400,0.0129,0.0199,3,3,1,chr20,+,ENSG00000025293.17:t:35863013-35863400_35858381-35863033,35858381,35863033,NA,NA,chr20:35858381-35863033,target,Delta PSI > 0.05,0,
Control_Control,KPNA6,ENSG00000025800.14,ENSG00000025800.14:s:32108056-32108134,0.0157,0.0197,3,3,1,chr1,+,ENSG00000025800.14:s:32108056-32108134_32108134-32139755,32108134,32139755,NA,NA,chr1:32108134-32139755,source,Delta PSI < 0.05,0,
Control_Control,AGPAT4,ENSG00000026652.15,ENSG00000026652.15:s:161232036-161232302,0.0146,0.0225,3,4,1,chr6,-,ENSG00000026652.15:s:161232036-161232302_161153499-161232036,161153499,161232036,NA,NA,chr6:161153499-161232036,source,Delta PSI < 0.05,0,
Control_Control,AGPAT4,ENSG00000026652.15,ENSG00000026652.15:t:161129967-161136634,0.0058,0.006,2,3,1,chr6,-,ENSG00000026652.15:t:161129967-161136634_161136634-161146524,161136634,161146524,NA,NA,chr6:161136634-161146524,target,Delta PSI > 0.05,0,
Control_Control,AGPAT4,ENSG00000026652.15,ENSG00000026652.15:t:161153346-161153499,0.0035,0.0055,5,5,1,chr6,-,ENSG00000026652.15:t:161153346-161153499_161153499-161232036,161153499,161232036,NA,NA,chr6:161153499-161232036,target,Delta PSI < 0.05,0,
Control_Control,AGPAT4,ENSG00000026652.15,ENSG00000026652.15:t:161153346-161153499,0.0035,0.0055,5,5,1,chr6,-,ENSG00000026652.15:t:161153346-161153499_161153499-161165577,161153499,161165577,NA,NA,chr6:161153499-161165577,target,Delta PSI > 0.05,0,
Control_Control,DEPDC1,ENSG00000024526.17,ENSG00000024526.17:s:68486937-68486984,0.0027,0.0023,3,4,1,chr1,-,ENSG00000024526.17:s:68486937-68486984_68486415-68486937,68486415,68486937,NA,NA,chr1:68486415-68486937,source,Delta PSI > 0.05,0,
Control_Control,DEPDC1,ENSG00000024526.17,ENSG00000024526.17:s:68486937-68486984,0.0027,0.0023,3,4,1,chr1,-,ENSG00000024526.17:s:68486937-68486984_68485138-68486937,68485138,68486937,NA,NA,chr1:68485138-68486937,source,Delta PSI > 0.05,0,
Control_Control,DEPDC1,ENSG00000024526.17,ENSG00000024526.17:t:68483950-68484090,0.004,0.0032,2,3,1,chr1,-,ENSG00000024526.17:t:68483950-68484090_68484090-68486142,68484090,68486142,NA,NA,chr1:68484090-68486142,target,Delta PSI > 0.05,0,
Control_Control,BRD9,ENSG00000028310.18,ENSG00000028310.18:t:881107-882545,0.0011,0.0011,7,4,1,chr5,-,ENSG00000028310.18:t:881107-882545_881182-886592,881182,886592,882546,882955,chr5:881182-886592,target,Delta PSI > 0.05,0,
Control_Control,BCLAF1,ENSG00000029363.17,ENSG00000029363.17:s:136275532-136275701,0.0063,0.0032,2,3,0,chr6,-,ENSG00000029363.17:s:136275532-136275701_136274189-136275532,136274189,136275532,NA,NA,chr6:136274189-136275532,source,Delta PSI > 0.05,0,
Control_Control,VEZT,ENSG00000028203.18,ENSG00000028203.18:s:95257150-95257239,0.0037,0.0038,3,4,1,chr12,+,ENSG00000028203.18:s:95257150-95257239_95257239-95266357,95257239,95266357,NA,NA,chr12:95257239-95266357,source,Delta PSI < 0.05,0,
Control_Control,ANK1,ENSG00000029534.21,ENSG00000029534.21:s:41661801-41661941,0.0103,0.0163,3,3,0,chr8,-,ENSG00000029534.21:s:41661801-41661941_41661564-41661876,41661564,41661876,NA,NA,chr8:41661564-41661876,source,Delta PSI < 0.05,0,
Control_Control,RABEP1,ENSG00000029725.17,ENSG00000029725.17:s:5331949-5332152,0.0023,0.0015,3,4,1,chr17,+,ENSG00000029725.17:s:5331949-5332152_5332152-5338019,5332152,5338019,NA,NA,chr17:5332152-5338019,source,Delta PSI > 0.05,0,
Control_Control,CENPQ,ENSG00000031691.7,ENSG00000031691.7:s:49488352-49488471,0.0058,0.0054,2,2,1,chr6,+,ENSG00000031691.7:s:49488352-49488471_49488471-49488591,49488471,49488591,NA,NA,chr6:49488471-49488591,source,Delta PSI < 0.05,0,
Control_Control,CHPF2,ENSG00000033100.16,ENSG00000033100.16:t:151237374-151238827,0.0105,0.0072,4,4,0,chr7,+,ENSG00000033100.16:t:151237374-151238827_151237172-151237374,151237172,151237374,151237173,151237373,chr7:151237172-151237374,target,Delta PSI < 0.05,0,
Control_Control,FAM136A,ENSG00000035141.8,ENSG00000035141.8:t:70300508-70300980,0.0216,0.0169,5,3,1,chr2,-,ENSG00000035141.8:t:70300508-70300980_70300980-70301522,70300980,70301522,NA,NA,chr2:70300980-70301522,target,Delta PSI > 0.05,0,
Control_Control,ZCCHC8,ENSG00000033030.15,ENSG00000033030.15:t:122478206-122478533,0.0118,0.0143,2,3,1,chr12,-,ENSG00000033030.15:t:122478206-122478533_122478292-122478664,122478292,122478664,NA,NA,chr12:122478292-122478664,target,Delta PSI > 0.05,0,
Control_Control,FUT8,ENSG00000033170.17,ENSG00000033170.17:t:65733231-65733381,0.0098,0.0187,4,4,0,chr14,+,ENSG00000033170.17:t:65733231-65733381_65669480-65733231,65669480,65733231,NA,NA,chr14:65669480-65733231,target,Delta PSI > 0.05,0,
Control_Control,ATP6V0A1,ENSG00000033627.17,ENSG00000033627.17:t:42513442-42513978,0.0049,0.0026,5,5,0,chr17,+,ENSG00000033627.17:t:42513442-42513978_42510183-42513861,42510183,42513861,42510184,42513441,chr17:42510183-42513861,target,Delta PSI > 0.05,0,
Control_Control,DEPDC1B,ENSG00000035499.13,ENSG00000035499.13:s:60603391-60603567,0.0154,0.0162,3,3,0,chr5,-,ENSG00000035499.13:s:60603391-60603567_60597914-60603391,60597914,60603391,60599261,60603390,chr5:60597914-60603391,source,Delta PSI < 0.05,0,
Control_Control,DEPDC1B,ENSG00000035499.13,ENSG00000035499.13:t:60596912-60597914,0.0192,0.0212,2,3,0,chr5,-,ENSG00000035499.13:t:60596912-60597914_60597914-60603391,60597914,60603391,NA,NA,chr5:60597914-60603391,target,Delta PSI > 0.05,0,
Control_Control,DEPDC1B,ENSG00000035499.13,ENSG00000035499.13:t:60605684-60605856,0.0167,0.0226,2,3,0,chr5,-,ENSG00000035499.13:t:60605684-60605856_60605856-60628214,60605856,60628214,NA,NA,chr5:60605856-60628214,target,Delta PSI > 0.05,0,
Control_Control,ADSS2,ENSG00000035687.10,ENSG00000035687.10:s:244436825-244436893,0.0025,0.0011,2,3,1,chr1,-,ENSG00000035687.10:s:244436825-244436893_244433496-244436825,244433496,244436825,NA,NA,chr1:244433496-244436825,source,Delta PSI > 0.05,0,
Control_Control,SLC18A1,ENSG00000036565.15,ENSG00000036565.15:t:20150629-20150996,9e-04,4e-04,5,6,1,chr8,-,ENSG00000036565.15:t:20150629-20150996_20150744-20151477,20150744,20151477,NA,NA,chr8:20150744-20151477,target,Delta PSI > 0.05,0,
Control_Control,TRIO,ENSG00000038382.20,ENSG00000038382.20:s:14419778-14420186,0.0032,0.0043,4,5,1,chr5,+,ENSG00000038382.20:s:14419778-14420186_14420021-14460689,14420021,14460689,NA,NA,chr5:14420021-14460689,source,Delta PSI > 0.05,0,
Control_Control,TRIO,ENSG00000038382.20,ENSG00000038382.20:t:14492370-14492814,0.0211,0.0158,8,5,1,chr5,+,ENSG00000038382.20:t:14492370-14492814_14489817-14492567,14489817,14492567,14489818,14492369,chr5:14489817-14492567,target,Delta PSI < 0.05,0,
Control_Control,CLEC16A,ENSG00000038532.16,ENSG00000038532.16:s:11024818-11024921,0.0054,0.0068,3,4,1,chr16,+,ENSG00000038532.16:s:11024818-11024921_11024921-11033880,11024921,11033880,NA,NA,chr16:11024921-11033880,source,Delta PSI < 0.05,0,
Control_Control,PNKP,ENSG00000039650.12,ENSG00000039650.12:s:49862185-49862209,0.0029,0.0024,3,4,1,chr19,-,ENSG00000039650.12:s:49862185-49862209_49861695-49862185,49861695,49862185,NA,NA,chr19:49861695-49862185,source,Delta PSI > 0.05,0,
Control_Control,PNKP,ENSG00000039650.12,ENSG00000039650.12:t:49859882-49860156,0.0054,0.0112,6,5,0,chr19,-,ENSG00000039650.12:t:49859882-49860156_49860156-49861608,49860156,49861608,NA,NA,chr19:49860156-49861608,target,Delta PSI > 0.05,0,
Control_Control,BOD1L1,ENSG00000038219.13,ENSG00000038219.13:s:13615292-13615502,0.0031,0.0032,3,2,1,chr4,-,ENSG00000038219.13:s:13615292-13615502_13614810-13615292,13614810,13615292,NA,NA,chr4:13614810-13615292,source,Delta PSI < 0.05,0,
Control_Control,EDC4,ENSG00000038358.15,ENSG00000038358.15:t:67883568-67883731,0.0027,0.0013,2,3,0,chr16,+,ENSG00000038358.15:t:67883568-67883731_67882594-67883568,67882594,67883568,NA,NA,chr16:67882594-67883568,target,Delta PSI > 0.05,0,
Control_Control,ZFYVE16,ENSG00000039319.17,ENSG00000039319.17:t:80445261-80445405,0.0058,0.0052,2,3,0,chr5,+,ENSG00000039319.17:t:80445261-80445405_80443920-80445263,80443920,80445263,NA,NA,chr5:80443920-80445263,target,Delta PSI > 0.05,0,
Control_Control,INPP4A,ENSG00000040933.16,ENSG00000040933.16:s:98576989-98577143,0.0034,0.0061,6,5,1,chr2,+,ENSG00000040933.16:s:98576989-98577143_98577143-98577732,98577143,98577732,98577144,98581575,chr2:98577143-98577732,source,Delta PSI < 0.05,0,
Control_Control,INPP4A,ENSG00000040933.16,ENSG00000040933.16:t:98555553-98556122,0.0068,0.0069,2,3,1,chr2,+,ENSG00000040933.16:t:98555553-98556122_98552969-98555553,98552969,98555553,NA,NA,chr2:98552969-98555553,target,Delta PSI < 0.05,0,
Control_Control,THAP3,ENSG00000041988.15,ENSG00000041988.15:s:6632370-6632495,0.0057,0.0078,3,3,0,chr1,+,ENSG00000041988.15:s:6632370-6632495_6632495-6634020,6632495,6634020,NA,NA,chr1:6632495-6634020,source,Delta PSI > 0.05,0,
Control_Control,CUL7,ENSG00000044090.12,ENSG00000044090.12:s:43048332-43048569,0.0118,0.0151,2,3,1,chr6,-,ENSG00000044090.12:s:43048332-43048569_43047107-43048332,43047107,43048332,NA,NA,chr6:43047107-43048332,source,Delta PSI > 0.05,0,
Control_Control,CUL7,ENSG00000044090.12,ENSG00000044090.12:t:43038267-43038484,0.0029,0.0035,4,3,0,chr6,-,ENSG00000044090.12:t:43038267-43038484_43038461-43038566,43038461,43038566,NA,NA,chr6:43038461-43038566,target,Delta PSI < 0.05,0,
Control_Control,PHKA2,ENSG00000044446.12,ENSG00000044446.12:t:18929228-18929306,0.025,0.0334,2,3,1,chrX,-,ENSG00000044446.12:t:18929228-18929306_18929306-18930763,18929306,18930763,NA,NA,chrX:18929306-18930763,target,Delta PSI < 0.05,0,
Control_Control,TPR,ENSG00000047410.14,ENSG00000047410.14:t:186338033-186338243,0.0159,0.0135,2,3,1,chr1,-,ENSG00000047410.14:t:186338033-186338243_186338243-186341028,186338243,186341028,NA,NA,chr1:186338243-186341028,target,Delta PSI > 0.05,0,
Control_Control,HDAC9,ENSG00000048052.23,ENSG00000048052.23:s:18496167-18496324,0.0227,0.0153,5,5,0,chr7,+,ENSG00000048052.23:s:18496167-18496324_18496324-18502353,18496324,18502353,NA,NA,chr7:18496324-18502353,source,Delta PSI < 0.05,0,
Control_Control,TDP1,ENSG00000042088.14,ENSG00000042088.14:s:90019316-90019418,0.0035,0.0046,4,5,1,chr14,+,ENSG00000042088.14:s:90019316-90019418_90019418-90020817,90019418,90020817,NA,NA,chr14:90019418-90020817,source,Delta PSI > 0.05,0,
Control_Control,MED17,ENSG00000042429.12,ENSG00000042429.12:t:93794748-93795060,0.0035,0.0025,2,3,0,chr11,+,ENSG00000042429.12:t:93794748-93795060_93794439-93794908,93794439,93794908,NA,NA,chr11:93794439-93794908,target,Delta PSI > 0.05,0,
Control_Control,MED17,ENSG00000042429.12,ENSG00000042429.12:t:93806101-93807635,0.0046,0.007,4,4,0,chr11,+,ENSG00000042429.12:t:93806101-93807635_93801972-93807501,93801972,93807501,NA,NA,chr11:93801972-93807501,target,Delta PSI > 0.05,0,
Control_Control,CNTLN,ENSG00000044459.15,ENSG00000044459.15:s:17134982-17135425,0.0164,0.021,2,2,1,chr9,+,ENSG00000044459.15:s:17134982-17135425_17135236-17143288,17135236,17143288,NA,NA,chr9:17135236-17143288,source,Delta PSI < 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:s:1093452-1093496,0.0121,0.0204,3,3,1,chr10,+,ENSG00000047056.16:s:1093452-1093496_1093496-1095668,1093496,1095668,1093497,1095667,chr10:1093496-1095668,source,Delta PSI > 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:s:1093452-1093496,0.0121,0.0204,3,3,1,chr10,+,ENSG00000047056.16:s:1093452-1093496_1093497-1095667,1093497,1095667,1093497,1095667,chr10:1093497-1095667,source,Delta PSI < 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:s:1096170-1096267,0.0037,0.0076,7,6,1,chr10,+,ENSG00000047056.16:s:1096170-1096267_1096246-1105126,1096246,1105126,NA,NA,chr10:1096246-1105126,source,Delta PSI > 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:t:1096170-1096267,0.0121,0.0204,3,3,1,chr10,+,ENSG00000047056.16:t:1096170-1096267_1095829-1096170,1095829,1096170,1095830,1096169,chr10:1095829-1096170,target,Delta PSI > 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:t:1096170-1096267,0.0121,0.0204,3,3,1,chr10,+,ENSG00000047056.16:t:1096170-1096267_1095830-1096169,1095830,1096169,1095830,1096169,chr10:1095830-1096169,target,Delta PSI < 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:t:1105126-1105267,0.0108,0.0131,2,3,1,chr10,+,ENSG00000047056.16:t:1105126-1105267_1096246-1105126,1096246,1105126,NA,NA,chr10:1096246-1105126,target,Delta PSI > 0.05,0,
Control_Control,WDR37,ENSG00000047056.16,ENSG00000047056.16:t:1124218-1124352,0.0038,0.0052,4,4,1,chr10,+,ENSG00000047056.16:t:1124218-1124352_1096246-1124218,1096246,1124218,NA,NA,chr10:1096246-1124218,target,Delta PSI < 0.05,0,
Control_Control,YTHDC2,ENSG00000047188.16,ENSG00000047188.16:s:113591996-113592601,0.0172,0.0241,2,3,1,chr5,+,ENSG00000047188.16:s:113591996-113592601_113592178-113593482,113592178,113593482,NA,NA,chr5:113592178-113593482,source,Delta PSI < 0.05,0,
Control_Control,YTHDC2,ENSG00000047188.16,ENSG00000047188.16:t:113593482-113595285,0.0095,0.0115,2,3,1,chr5,+,ENSG00000047188.16:t:113593482-113595285_113592178-113593482,113592178,113593482,NA,NA,chr5:113592178-113593482,target,Delta PSI < 0.05,0,
Control_Control,VPS13D,ENSG00000048707.15,ENSG00000048707.15:s:12416660-12416827,0.0105,0.0161,3,4,1,chr1,+,ENSG00000048707.15:s:12416660-12416827_12416827-12460201,12416827,12460201,NA,NA,chr1:12416827-12460201,source,Delta PSI < 0.05,0,
Control_Control,NEDD4L,ENSG00000049759.20,ENSG00000049759.20:s:58333818-58334020,0.0072,0.0136,5,6,0,chr18,+,ENSG00000049759.20:s:58333818-58334020_58333892-58349537,58333892,58349537,NA,NA,chr18:58333892-58349537,source,Delta PSI < 0.05,0,
Control_Control,NEDD4L,ENSG00000049759.20,ENSG00000049759.20:t:58245427-58245508,0.0034,0.0076,8,8,0,chr18,+,ENSG00000049759.20:t:58245427-58245508_58227907-58245427,58227907,58245427,NA,NA,chr18:58227907-58245427,target,Delta PSI > 0.05,0,
Control_Control,HEXB,ENSG00000049860.14,ENSG00000049860.14:s:74696996-74697106,0.0253,0.0286,2,3,1,chr5,+,ENSG00000049860.14:s:74696996-74697106_74697106-74700753,74697106,74700753,NA,NA,chr5:74697106-74700753,source,Delta PSI < 0.05,0,
Control_Control,JKAMP,ENSG00000050130.18,ENSG00000050130.18:s:59484443-59484593,9e-04,5e-04,6,5,0,chr14,+,ENSG00000050130.18:s:59484443-59484593_59484593-59486681,59484593,59486681,NA,NA,chr14:59484593-59486681,source,Delta PSI > 0.05,0,
Control_Control,JKAMP,ENSG00000050130.18,ENSG00000050130.18:t:59486681-59486804,9e-04,4e-04,5,3,0,chr14,+,ENSG00000050130.18:t:59486681-59486804_59484593-59486681,59484593,59486681,NA,NA,chr14:59484593-59486681,target,Delta PSI > 0.05,0,
